ean,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
7891142982377,Sérum Rejuvenescedor Ivy C Acqua 30ml,IVY,A Nossa Drogaria,149.89,324.86,53.86012436126332,Ivy C Acqua rejuvenescedor facial com vitamina C ideal para todos os tipos de pele.
7891142982759,Protetor Solar Spray Episol Intense Hydra FPS50 200ml,EPISOL,A Nossa Drogaria,79.89,103.86,23.079145002888502,"Episol Intense Hydra Spray FPS 50 protetor solar corporal bifásico, indicado para todos os tipos de pele"
8429420222212,Spray Corporal Antiacne Isdin Acniben 150ml,ACNIBEN,A Nossa Drogaria,127.99,166.39,23.078309994591017,"Spray redutor de acne corporal. Indicado para peles oleosas e acneicas. Ideal para áreas de difícil alcance, como costas e peito. Renova as células da"
8429420222359,Gel Creme Facial para Controle de Brilho Isdin Acniben 2 40mL,ACNIBEN,A Nossa Drogaria,198.99,258.69,23.077815145540992,Indicado para peles oleosas e com tendência a acne. Ajuda a reduzir as espinhas. Controla o brilho e ajuda a reduzir as espinhas. Contém Zincamida. Po
7898623242920,Máscara Hidro-Reconstrutora Ação Condicionante Curvas Mágicas - Widi Care,WIDI CARE,A Nossa Drogaria,31.39,40.81,23.082577799558933,Máscara de tratamento hidro-reconstrutora para todas as curvaturas. Ideal para as curvas fragilizadas que necessitam de uma mágica especial para recup
7896331708707,Protetor Solar Helioderm Suncare Efeito Dourado FPS30 120ml,HELIODERM,A Nossa Drogaria,21.69,28.2,23.085106382978715,
7908615062457,Tintura Cor&Ton Sem Amônia -1.0 Preto Intenso,COR&TON,A Nossa Drogaria,13.99,20.79,32.70803270803271,"Coloração com 0% de amônia,total cobertura de brancos,cor intensa e luminosa. 6x mais hidratação,indicado para todos os tipos de cabelo."
3282779374118,Kit Actine Fresh FPS60 + Actine FPS60 Sem Cor 20g Grátis,ACTINE,A Nossa Drogaria,66.99,87.09,23.079572855666562,"Actine, a linha expert em pele oleosa, mais prescrita pelos dermatologistas, possui um portfólio completo de produtos desenvolvidos especialmente para"
7896331708608,Protetor Solar Infantil Helioderm Suncare Kids FPS70 120ml,HELIODERM,A Nossa Drogaria,40.49,52.64,23.081306990881455,
8429420222199,Espuma de Limpeza Facial Isdin Acniben 1 150ml,ACNIBEN,A Nossa Drogaria,58.99,76.69,23.079932194549478,Indicada para peles oleosas e acneicas. Limpa suavemente a pele. Remove o excesso de oleosidade. Hipoalergênico e dermatologicamente testado.
7908615062396,Tintura Cor&Ton Sem Amônia - 3.0 CASTANHO ESCURO,COR&TON,A Nossa Drogaria,13.99,20.79,32.70803270803271,"Coloração com 0% de amônia,total cobertura de brancos,cor intensa e luminosa. 6x mais hidratação,indicado para todos os tipos de cabelo."
7908615062433,Tintura Cor&Ton Sem Amônia - 5.0 CASTANHO CLARO,COR&TON,A Nossa Drogaria,13.99,20.79,32.70803270803271,"Coloração com 0% de amônia,total cobertura de brancos,cor intensa e luminosa. 6x mais hidratação,indicado para todos os tipos de cabelo."
7908615062471,Tintura Cor&Ton Sem Amônia - 6.0 LOURO ESCURO,COR&TON,A Nossa Drogaria,13.99,20.79,32.70803270803271,
7908615062372,Tintura Cor&Ton Sem Amônia - 2.0 PRETO,COR&TON,A Nossa Drogaria,13.99,20.79,32.70803270803271,"Coloração com 0% de amônia,total cobertura de brancos,cor intensa e luminosa. 6x mais hidratação,indicado para todos os tipos de cabelo."
7908615062495,Tintura Cor&Ton Sem Amônia - 6.7 CHOCOLATE,COR&TON,A Nossa Drogaria,13.99,20.79,32.70803270803271,"Coloração com 0% de amônia,total cobertura de brancos,cor intensa e luminosa. 6x mais hidratação,indicado para todos os tipos de cabelo."
7908615062419,Tintura Cor&Ton Sem Amônia - 4.0 CASTANHO MEDIO,COR&TON,A Nossa Drogaria,13.99,20.79,32.70803270803271,"Coloração com 0% de amônia,total cobertura de brancos,cor intensa e luminosa. 6x mais hidratação,indicado para todos os tipos de cabelo."
7896004746012,Ibuliv 400mg Com 8 Capsulas Moles,IBULIV,A Nossa Drogaria,8.99,27.27,67.03337000366703,"Ibuliv® é indicado para alivio das cólicas e dores menstruais. Além do alívio temporário da febre e de dores de leve a moderada intensidade, como:dor "
7908615062556,Tintura Cor&Ton Sem Amônia - 6.66 VERMELHO CARMIN,COR&TON,A Nossa Drogaria,13.99,20.79,32.70803270803271,"Coloração com 0% de amônia,total cobertura de brancos,cor intensa e luminosa. 6x mais hidratação,indicado para todos os tipos de cabelo."
3282779366038,Kit Avene Cleanance UV FPS70 Antioleosidade + Cleanance Gel de Limpeza 40g Grátis,AVENE,A Nossa Drogaria,79.99,103.99,23.079142225213968,Cleanance UV FPS70 sem cor - Efeito antioleosidade de 14h - Controla a antioleosidade - Reduz 43% da oleosidade em 28 dias - Textura Ultra Leve - Fórm
3282770154849,Protetor Solar Avène Cleanance UV Antioleosidade FPS 70 Cor Tom 3 Medio Escuro 40g,AVENE,A Nossa Drogaria,79.99,79.99,0.0,"O primeiro protetor solar com controle da oleosidade da pele que controla a oleosidade por 14 horas e reequilibra a pele em 28 dias. Proteção solar, c"
3282770154825,Protetor Solar Avène Cleanance UV Antioleosidade FPS 70 Cor Tom 2 Medio 40g,AVENE,A Nossa Drogaria,79.99,79.99,0.0,"O primeiro protetor solar com controle da oleosidade da pele que controla a oleosidade por 14 horas e reequilibra a pele em 28 dias. Proteção solar, c"
3282770154801,Protetor Solar Avène Cleanance UV Antioleosidade FPS 70 Cor Tom 1 Claro 40g,AVENE,A Nossa Drogaria,79.99,79.99,0.0,"O primeiro protetor solar com controle da oleosidade da pele que controla a oleosidade por 14 horas e reequilibra a pele em 28 dias. Proteção solar, c"
7908324404289,Máscara Tratamento OX Colágeno 300g,OX,A Nossa Drogaria,24.29,24.29,0.0,
7898565165097,Vildagliptina 50mg com 28 Comprimidos Natcofarma,VILDAGLIPTINA,A Nossa Drogaria,78.99,82.31,4.0335317701373,
7896523228587,K-toys Anel Peniano Sex Education,K-TOYS,A Nossa Drogaria,156.99,204.09,23.07805379979421,O Anel Peniano Vibrador Edição Especial Sex Education é um item da linha K-TOYS de K-MED desenvolvido para momentos de prazer mais prolongados. Quando
7898565165103,Vildagliptina 50mg com 56 Comprimidos Natcofarma,VILDAGLIPTINA,A Nossa Drogaria,158.99,164.58,3.3965244865718835,
6956910705761,K-toys Magic Mexe,K-TOYS,A Nossa Drogaria,148.99,193.69,23.0781145128814,"A Varinha Mágica é um vibrador de clitóris composto por um silicone macio e com um toque aveludado na ponta. Ele tem ondulação, o que torna o orgasmo "
7896523228297,Preservativo K-misinha Tradicional K-med com 3 unidades,K-MED,A Nossa Drogaria,6.89,8.96,23.10267857142858,
6976031294029,K-toys Entra e Vibra,K-TOYS,A Nossa Drogaria,164.99,214.49,23.077998974311154,O Vibrador ponto G e Clitóris é composto por um silicone macio e com toque aveludado. Este vibrador dueto possui 10 modos de vibrações e é resistente 
7896523228310,Preservativo K-misinha Invisivel K-med com 3 unidades,K-MED,A Nossa Drogaria,7.99,10.39,23.09913378248316,
7896523228303,Preservativo K-misinha Tradicional K-med com 8 unidades,K-MED,A Nossa Drogaria,13.89,18.06,23.08970099667773,
6976031290243,K-toys Plug-in,K-TOYS,A Nossa Drogaria,29.99,38.99,23.08284175429598,"O Plug Anal é um acessório erótico que serve como estimulador anal em brincadeiras e fetiches. É ideal para dilatação anal, pois possui espessuras dif"
7896523228341,Gel Lubrificante Ice Sex Education K-med 200g,K-MED,A Nossa Drogaria,34.89,45.36,23.082010582010582,"K-Med Ice Edição Especial Sex Education foi feito para expandir a sua experiência sensorial. Quando em contato com a pele e mucosas, sob fricção, o ge"
7897947601871,Lavitan Colageno Verisol + Acido Hialuronico 300g,LAVITAN,A Nossa Drogaria,139.99,181.99,23.078191109401615,
7897947617476,Carmed BFF Protetor Labial FPS30 Beijinho 10g,CARMED,A Nossa Drogaria,25.99,33.79,23.08375258952353,
7896523201894,Creme Antialergico Xô Pos Picada 10mg/g com 30g,CIMED,A Nossa Drogaria,21.99,28.59,23.084994753410292,
7896523228334,Gel Lubrificante Hot Sex Education K-med 200g,K-MED,A Nossa Drogaria,34.89,45.36,23.082010582010582,"K-Med Hot Edição Especial Sex Education é um gel feito para ampliar a sua experiência sensorial. Quando em contato com a pele e mucosas, sob fricção, "
7896523228396,Preservativo K-misinha Sex Education K-med Com 3 Unidades,K-MED,A Nossa Drogaria,6.89,8.96,23.10267857142858,"K-Misinha Extralubrificada Edição Especial Sex Education é o preservativo masculino da K-MED, desenvolvido para que você tenha mais conforto e prazer "
7896004779805,Ibuliv 400mg Com 20 Cápsulas Moles,IBULIV,A Nossa Drogaria,22.89,48.21,52.520224019912874,O que é o remédio Ibuliv? Ibuliv 400 mg 8 cápsulas gelatinosas moles | Dalsy | Alívio ... Ibuliv® é indicado para alivio das cólicas e dores menstruai
7897947617315,Lavitan 50+ Super Formula com 60 comprimidos,LAVITAN,A Nossa Drogaria,53.99,70.19,23.08021085624732,
7897947617506,Carmed BFF Protetor Labial Rosa Glitter 10g,CARMED,A Nossa Drogaria,25.99,33.79,23.08375258952353,
7896004768571,Allexofedrin 180mg com 10 Comprimidos,ALLEXOFEDRIN,A Nossa Drogaria,27.99,82.19,65.94476213651296,"Está indicado para o alívio das manifestações alérgicas, tais como: - rinite alérgica incluindo espirros e obstrução nasal (nariz entupido); prurido ("
7891317010041,Reuplaq 400mg com 30 Comprimidos,REUPLAQ,A Nossa Drogaria,89.99,103.34,12.918521385717064,
7896009498817,Eno Probiótico com 10 comprimidos,ENO,A Nossa Drogaria,41.99,54.59,23.08115039384503,"Probiótico em cápsulas. Auxilia no equilíbrio da flora intestinal. Composto por Lactobacillus acidophilus. Uso diário. Uso oral, uso adulto."
7896009498251,Advipro Aerosol 85ml,ADVIL,A Nossa Drogaria,43.29,51.3,15.61403508771929,"ADVIPRO GEL é indicado para aliviar a dor e diminuir a inflamação e o inchaço em diversas condições dolorosas, tais como: Lesões musculares, articular"
7899470807652,Seakalm 600mg com 20 comprimidos Natulab,SEAKALM,A Nossa Drogaria,41.99,54.59,23.08115039384503,"O Seakalm age no sistema nervoso central realizando o efeito sedativo, estendendo o período de sono."
7896013505518,Creme Concentrado Novex Óleo De Coco Refil 300g,NOVEX,A Nossa Drogaria,5.99,7.79,23.106546854942234,
7896009498275,Corega Tabs Branqueador de Limpeza com 6 unidades,COREGA,A Nossa Drogaria,7.99,7.99,0.0,
7892021201336,Garcinia Flora Viva com 60 Comprimidos,FLORA-VIVA,A Nossa Drogaria,18.99,24.69,23.086269744835974,"A garcinia, também conhecida como malabar tamarindo, é uma planta medicinal que pode trazer muitos benefícios para a saúde e a boa forma, e vem sendo "
7898258951563,Spray Turma da Monica Baldoni Tutti-Frutti 30ml,BALDONI,A Nossa Drogaria,20.49,26.64,23.085585585585587,
7898133134760,Ibuprotrat Infantil 100ml com Seringa Natulab,IBUPROTRAT,A Nossa Drogaria,17.99,35.7,49.60784313725492,
7898133136634,Arlivry Xarope Cereja 7mg 100ml Natulab,ARLIVRY,A Nossa Drogaria,15.99,37.35,57.188755020080315,
7898133139420,L-Enema Solução Retal 130ml Natulab,L-ENEMA,A Nossa Drogaria,22.99,29.89,23.084643693542994,
0609963277131,Magnesio L-treonato New Andrews com 60 capsulas,NEW ANDREWS,A Nossa Drogaria,52.99,68.89,23.080272898824205,"Como melhora o funcionamento do nosso sistema nervoso, esse tipo de magnésio é utilizado para diversos tratamentos, como: · Melhora da cognição; · Mel"
7898258950542,Mel Flores Silvestres Baldoni 300g,BALDONI,A Nossa Drogaria,33.99,44.19,23.082145281737944,
7898258950849,Mel Flor de Laranjeira Baldoni 300g,BALDONI,A Nossa Drogaria,33.49,43.54,23.082223242994935,
7898258951099,Mel Holanda Baldoni 200g,BALDONI,A Nossa Drogaria,21.99,28.59,23.084994753410292,
7890027577332,Magnesio Dimalato Ervas Brasil com 60 capsulas,ERVAS BRASIL,A Nossa Drogaria,18.49,18.49,0.0,
7892021200971,Erva de São João Flora Viva com 60 capsulas,FLORA-VIVA,A Nossa Drogaria,18.99,24.69,23.086269744835974,"Um dos usos mais comuns da Erva-de-São-João é no tratamento da depressão, ansiedade, cansaço, perda de apetite e problemas para dormir. Também é muito"
7898258951556,Spray Turma da Monica Baldoni Menta 30ml,BALDONI,A Nossa Drogaria,20.49,26.64,23.085585585585587,
7897535410144,Mel Sache Santa Barbara 65g,SANTA BARBARA,A Nossa Drogaria,6.99,9.09,23.102310231023093,
7897535410656,Mel Flor Silvestre Santa Barbara 250g,SANTA BARBARA,A Nossa Drogaria,22.49,29.24,23.084815321477425,
6970165152927,K-toys Match Ring,K-TOYS,A Nossa Drogaria,73.99,96.19,23.07932217486226,Anel Peniano com vibração. Feito em silicone cirúrgico ultra macio. O anel peniano é um brinquedo erótico usado pelo homem para proporcionar maior pra
7897535410359,Mel Sache de Propolis Santa Barbara 65g,SANTA BARBARA,A Nossa Drogaria,8.99,11.69,23.09666381522668,
7896045110636,Bebida Láctea Três Corações Power Whey 250ml Sabor Doce de Leite,TRES CORACOES,A Nossa Drogaria,7.99,10.39,23.09913378248316,"Bebida láctea UHT composta por leite semidesnatado, soro de leite, café solúvel, cacau, canela, enzima lactase e outros ingredientes, envasados em tet"
7898906795051,Composto de Mel e Propolis Far-Mel 350g,FAR-MEL,A Nossa Drogaria,15.99,20.79,23.08802308802308,
7899470807997,Kalonat 10ml Natulab,KALONAT,A Nossa Drogaria,18.99,24.69,23.086269744835974,
7908169204082,Sabonete Líquido Ammore Amendoas 500ml Nova Embalagem,AMMORE,A Nossa Drogaria,11.99,15.59,23.09172546504169,"Auxilia na manutenção do equilíbrio natural da pele, limpeza e maciez. Não testado em animais, livre de parabenos, livre de Triclosan e pH balanceado."
7896045110667,Bebida Láctea Três Corações Power Whey 250ml Sabor Chocolate,TRES CORACOES,A Nossa Drogaria,7.99,10.39,23.09913378248316,"Bebida láctea UHT composta por leite semidesnatado, soro de leite, café solúvel, cacau, canela, enzima lactase e outros ingredientes, envasados em tet"
7896045110407,Bebida Láctea Três Corações Power Whey 250ml Sabor Cappuccino,TRES CORACOES,A Nossa Drogaria,7.99,10.39,23.09913378248316,"Bebida láctea UHT composta por leite semidesnatado, soro de leite, café solúvel, cacau, canela, enzima lactase e outros ingredientes, envasados em tet"
7896045101733,Estojo Três Corações Espresso Forza com 10 Cápsulas 8g,TRES CORACOES,A Nossa Drogaria,19.99,25.99,23.08580223162755,"O Café Espresso Forza em cápsula TRES 3 Corações é um blend que une a delicadeza aromática do café arábica com a força do robusta, proporcionando um e"
7898692300873,Bebida Low Carb Jungle Sabor Morango e Limão 500ml,TRES CORACOES,A Nossa Drogaria,8.79,11.43,23.0971128608924,"Bebida funcional para hidratação diária. Além de hidratar, Jungle agora é um Smart drink, enriquecido com Vitamina C e Magnésio e não contém conservan"
7896045110629,Bebida Láctea Três Corações Power Whey 250ml Sabor Cookies'n Cream,TRES CORACOES,A Nossa Drogaria,7.99,10.39,23.09913378248316,"Bebida láctea UHT composta por leite semidesnatado, soro de leite, café solúvel, cacau, canela, enzima lactase e outros ingredientes, envasados em tet"
7896005805077,Estojo Três Corações Cappuccino Classic com 10 Cápsulas 8g,TRES CORACOES,A Nossa Drogaria,19.99,25.99,23.08580223162755,"O Cappuccino Classic TRES 3 Corações, o queridinho dos brasileiros para vários momentos do dia agora em cápsula! O Cappuccino Classic 3 Corações é uma"
7896005805015,Estojo Três Corações Espresso Vibrante com 10 Cápsulas 8g,TRES CORACOES,A Nossa Drogaria,19.99,25.99,23.08580223162755,O Café Espresso Vibrante em cápsula TRES 3 Corações é um blend com predominância de cafés do tipo arábica de origens do Cerrado Mineiro e Alta Mogiana
7896005805008,Estojo Três Corações Espresso Supremo com 10 Cápsulas 8g,TRES CORACOES,A Nossa Drogaria,19.99,25.99,23.08580223162755,"O espresso Supremo TRES 3 Corações é um blend elaborado com cafés arábica, cultivados em lavouras localizadas ao norte do estado de São Paulo, região "
7896005805138,Estojo Três Corações Chocolatto com 10 Cápsulas 8g,TRES CORACOES,A Nossa Drogaria,19.99,25.99,23.08580223162755,"O Chocolatto em cápsula TRES 3 Corações é uma deliciosa bebida cremosa que tem o sabor do chocolate intenso ligeiramente adocicado. Feita com cacau, d"
7898692300880,Bebida Low Carb Jungle Sabor Uva 500ml,TRES CORACOES,A Nossa Drogaria,8.79,11.43,23.0971128608924,"Bebida funcional para hidratação diária. Além de hidratar, Jungle agora é um Smart drink, enriquecido com Vitamina C e Magnésio e não contém conservan"
7896226110158,Calde Max 2000 UI com 60 comprimidos,CALDE,A Nossa Drogaria,294.09,294.09,0.0,
7896226110141,Colaten Artro com 30 comprimidos,COLATEN,A Nossa Drogaria,160.99,160.99,0.0,
7898687730470,Nitazoxanida 20mg/ml Suspensão 45ml Althaia,ALTHAIA,A Nossa Drogaria,18.99,19.34,1.8097207859358866,A nitazoxanida é indicada no tratamento das seguintes infecções: Gastroenterites virais provocadas por rotavírus e norovírus; Helmintíases provocadas 
7896235354260,Sabonete Liquido Detox Monange Refil 200ml,MONANGE,A Nossa Drogaria,6.39,6.39,0.0,
7908615020228,Esmalte Colorama Nu Preferia Estar Dormindo 8ml,COLORAMA,A Nossa Drogaria,4.99,6.49,23.112480739599384,
7898436155400,Xarope da Vovó Nectamel 250ml,NECTAMEL,A Nossa Drogaria,19.99,25.99,23.08580223162755,
