URL,Preço sem desconto,Preço com desconto,% de desconto
https://www.farmaciarosario.com.br//kit-skala-shampoo-condicionador-jaborandi-325ml,"R$ 17,00","R$ 17,00",
https://www.farmaciarosario.com.br//condicionador-amend-millenar-oleos-de-madagascar-300ml,"R$ 40,90","R$ 40,90",
https://www.farmaciarosario.com.br//bio-serum-beauty-face-25ml,"R$ 25,99","R$ 25,99",
https://www.farmaciarosario.com.br//mascara-facial-fenzza-pink-mask-10g,"R$ 3,32","R$ 3,32",
https://www.farmaciarosario.com.br//condicionador-niely-gold-cachos-definicao-prolongada-175ml,"R$ 10,20","R$ 10,20",
https://www.farmaciarosario.com.br//po-descolorante-yama-sem-amonia-50g,"R$ 18,75","R$ 18,75",
https://www.farmaciarosario.com.br//nivea-cellular-antissinais-creme-facial-expert-lift-avancado-dia-fps30-50ml,"R$ 79,90","R$ 60,15", -25%
https://www.farmaciarosario.com.br//beyoung-base-color-second-skin-cor-2-30g,"R$ 96,22","R$ 96,22",
https://www.farmaciarosario.com.br//mascara-hidratante-truss-specific-180g,"R$ 125,00","R$ 125,00",
https://www.farmaciarosario.com.br//tintura-lack-color-4-0-castanho-medio,"R$ 23,59","R$ 21,23", -10%
https://www.farmaciarosario.com.br//po-compacto-fenzza-una-10g,"R$ 8,76","R$ 8,76",
https://www.farmaciarosario.com.br//shampoo-siage-nutri-oleos-poderosos-250ml,"R$ 36,90","R$ 36,90",
https://www.farmaciarosario.com.br//vichy-agua-thermal-300ml,"R$ 105,90","R$ 105,90",
https://www.farmaciarosario.com.br//mascara-para-cilios-fenzza-volume-faces-4ml,"R$ 14,11","R$ 14,11",
https://www.farmaciarosario.com.br//tintura-cor-ton-5-5-castanho-claro-acaju,"R$ 13,49","R$ 13,49",
https://www.farmaciarosario.com.br//batom-fenzza-nude-mega-matte-4ml,"R$ 14,90","R$ 14,90",
https://www.farmaciarosario.com.br//tintura-imedia-supreme-10-12-louro-clarissimo-perola,"R$ 27,99","R$ 27,99",
https://www.farmaciarosario.com.br//shampoo-dove-regeneracao-extrema-400ml,"R$ 19,90","R$ 19,90",
https://www.farmaciarosario.com.br//mascara-facial-detox-argila-pura-esfoliante-40g,"R$ 42,90","R$ 42,90",
https://www.farmaciarosario.com.br//shampoo-crespo-divino-325ml,"R$ 6,45","R$ 6,45",
https://www.farmaciarosario.com.br//tintura-imedia-10-louro-clarissimo,"R$ 27,49","R$ 24,43", -11%
https://www.farmaciarosario.com.br//condionador-revie-regeneracao-profunda-350ml,"R$ 19,99","R$ 19,99",
https://www.farmaciarosario.com.br//primer-facial-vult-bb-fps15-30g,"R$ 38,09","R$ 38,09",
https://www.farmaciarosario.com.br//manteiga-de-cacau-evelize-natuphitus-bastao-3g,"R$ 5,75","R$ 5,75",
https://www.farmaciarosario.com.br//delineador-liquido-fenzza-faces-8ml,"R$ 11,83","R$ 11,83",
https://www.farmaciarosario.com.br//kit-ox-shampoo-375ml-condicionador-170ml-reparacao-completa,"R$ 33,88","R$ 33,88",
https://www.farmaciarosario.com.br//kit-neutrox-shampoo-300ml-condicionador-200ml-mar-e-piscina,"R$ 18,12","R$ 18,12",
https://www.farmaciarosario.com.br//locao-autobronzeadora-flores-e-vegetais180g,"R$ 31,65","R$ 31,65",
https://www.farmaciarosario.com.br//blue-b-serum-iluminador-facial-30ml,"R$ 110,00","R$ 110,00",
https://www.farmaciarosario.com.br//corretivo-liquido-maybelline-eraser-dark-circles-light-59ml,"R$ 81,90","R$ 81,90",
https://www.farmaciarosario.com.br//mascara-para-cilios-fenzza-curva-e-alonga-salve-brasil-4ml,"R$ 14,13","R$ 14,13",
https://www.farmaciarosario.com.br//mascara-para-cilios-fenzza-una-max-volume-4ml,"R$ 16,20","R$ 16,20",
https://www.farmaciarosario.com.br//kit-shampoo-condicionador-niely-gold-cachos-200ml,"R$ 15,99","R$ 15,99",
https://www.farmaciarosario.com.br//batom-vult-cor-60,"R$ 21,90","R$ 21,90",
https://www.farmaciarosario.com.br//sabonete-liquido-facial-nupill-firmness-intensive-200g,"R$ 23,90","R$ 23,90",
https://www.farmaciarosario.com.br//condicionador-sveda-lisona-350ml,"R$ 11,90","R$ 10,71", -10%
https://www.farmaciarosario.com.br//mascara-para-cilios-fenzza-una-max-definicao-4ml,"R$ 16,20","R$ 16,20",
https://www.farmaciarosario.com.br//demaquilante-gel-vult-10ml,"R$ 25,90","R$ 25,90",
https://www.farmaciarosario.com.br//tintura-imedia-6-1-louro-escuro-acinzentado,"R$ 27,49","R$ 23,42", -15%
https://www.farmaciarosario.com.br//sveda-summer-hidratante-auto-bronzeador-120g,"R$ 44,99","R$ 35,99", -20%
https://www.farmaciarosario.com.br//mascara-facial-fenzza-gold-mask-10g,"R$ 3,32","R$ 3,32",
https://www.farmaciarosario.com.br//shampoo-dove-nutritive-solutions-hidra-liso-200ml,"R$ 15,95","R$ 15,95",
https://www.farmaciarosario.com.br//shampoo-neutrox-multibeneficios-300ml,"R$ 9,56","R$ 9,56",
https://www.farmaciarosario.com.br//shampoo-mais-lisos-325ml,"R$ 6,45","R$ 6,45",
https://www.farmaciarosario.com.br//batom-liquido-vult-aqua-tint-violet-28g,"R$ 13,99","R$ 13,99",
https://www.farmaciarosario.com.br//shampoo-a-seco-karina-volume-e-frescor-150ml,"R$ 22,09","R$ 22,09",
https://www.farmaciarosario.com.br//batom-vult-basic-cor-08-35g,"R$ 11,99","R$ 11,99",
https://www.farmaciarosario.com.br//po-compacto-basic-vult-pc05,"R$ 15,89","R$ 15,89",
https://www.farmaciarosario.com.br//mascara-facial-fenzza-black-mask-10g,"R$ 3,32","R$ 3,32",
https://www.farmaciarosario.com.br//shampoo-truss-miracles-300ml,"R$ 154,92","R$ 154,92",
https://www.farmaciarosario.com.br//shampoo-sveda-lisona-310ml,"R$ 8,90","R$ 8,01", -10%
https://www.farmaciarosario.com.br//condicionador-balai-restauracao-300ml,"R$ 32,48","R$ 16,24", -50%
https://www.farmaciarosario.com.br//creme-elseve-milagroso-3-em-1-cachos-longos-dos-sonhos-500ml,"R$ 27,40","R$ 27,40",
https://www.farmaciarosario.com.br//vichy-dercos-serum-calmante-sensi-scap-50ml,"R$ 200,00","R$ 200,00",
https://www.farmaciarosario.com.br//po-compacto-fenzza-micronizado-cor-4-12g,"R$ 8,31","R$ 8,31",
https://www.farmaciarosario.com.br//mascara-facial-fenzza-vitamina-c-mask-10g,"R$ 3,32","R$ 3,32",
https://www.farmaciarosario.com.br//condicionador-truss-miracles-300ml,"R$ 154,92","R$ 154,92",
https://www.farmaciarosario.com.br//shampoo-siage-acelera-o-crescimento-250ml,"R$ 36,90","R$ 36,90",
https://www.farmaciarosario.com.br//gloss-vult-hidra-gloss-rubi-4g,"R$ 29,90","R$ 29,90",
https://www.farmaciarosario.com.br//adesivo-that-girl-de-silicone-para-seios-pele-negra,"R$ 49,90","R$ 49,90",
https://www.farmaciarosario.com.br//shampoo-siage-nutri-rose-250ml,"R$ 36,90","R$ 36,90",
https://www.farmaciarosario.com.br//shampoo-elseve-quera-liso-reconstituinte-200ml,"R$ 11,49","R$ 11,19",
https://www.farmaciarosario.com.br//demaquilante-fenzza-100ml,"R$ 13,36","R$ 13,36",
https://www.farmaciarosario.com.br//batom-liquido-elisie-exuberante,"R$ 30,00","R$ 30,00",
https://www.farmaciarosario.com.br//mascara-para-cilios-fenzza-una-5g,"R$ 16,20","R$ 16,20",
https://www.farmaciarosario.com.br//tintura-nutrisse-60-louro-escuro-aveia,"R$ 20,39","R$ 17,73", -13%
https://www.farmaciarosario.com.br//kit-ox-shampoo-375ml-condicionador-170ml-restaura,"R$ 33,88","R$ 33,88",
https://www.farmaciarosario.com.br//batom-liquido-vult-nano-rosa-vintage-4g,"R$ 26,91","R$ 26,91",
https://www.farmaciarosario.com.br//shampoo-truss-equilibrium-raiz-oleosa-300ml,"R$ 164,90","R$ 164,90",
https://www.farmaciarosario.com.br//condicionador-pantene-brilho-extremo-400ml,"R$ 26,40","R$ 25,29",
https://www.farmaciarosario.com.br//condicionador-pantene-controle-de-queda-175ml,"R$ 14,39","R$ 14,39",
https://www.farmaciarosario.com.br//profuse-agua-termal-dermatologica-150ml,"R$ 79,90","R$ 79,90",
https://www.farmaciarosario.com.br//condicionador-neutrox-24-multibeneficios-300ml,"R$ 11,34","R$ 11,34",
https://www.farmaciarosario.com.br//esmalte-labial-beauty-lip-russian-red-efeito-matte-10ml,"R$ 9,90","R$ 9,90",
https://www.farmaciarosario.com.br//primer-fenzza-powder-30g,"R$ 15,34","R$ 15,34",
https://www.farmaciarosario.com.br//tintura-biocolor-homem-castanho-medio,"R$ 33,82","R$ 33,82",
https://www.farmaciarosario.com.br//shampoo-balai-quartzo-rosa-e-cafe-verde-75g,"R$ 38,21","R$ 38,21",
https://www.farmaciarosario.com.br//batom-liquido-elisie-charmosa,"R$ 30,00","R$ 30,00",
https://www.farmaciarosario.com.br//sabonete-liquido-facial-nupill-derme-control-200ml,"R$ 25,99","R$ 25,99",
https://www.farmaciarosario.com.br//mascara-beauty-face-peles-secas-refil-15g,"R$ 7,99","R$ 7,99",
https://www.farmaciarosario.com.br//po-descolorante-yama-ametista-50g,"R$ 13,00","R$ 13,00",
https://www.farmaciarosario.com.br//batom-liquido-elisie-elegante,"R$ 30,00","R$ 30,00",
https://www.farmaciarosario.com.br//creme-hidratante-skinphil-derma-crem-pele-extrasseca-450ml,"R$ 74,72","R$ 68,40", -8.5%
https://www.farmaciarosario.com.br//elastico-silicone-preto-grosso-50unidades,"R$ 2,02","R$ 2,02",
https://www.farmaciarosario.com.br//elastico-meia-preto-6unidades,"R$ 4,61","R$ 4,61",
https://www.farmaciarosario.com.br//mini-piranha-kids-10unidades,"R$ 5,19","R$ 5,19",
https://www.farmaciarosario.com.br//ureadin-10-locao-400ml,"R$ 99,15","R$ 91,91", -7.3%
https://www.farmaciarosario.com.br//oleo-paixao-radiante-felicidade-200ml,"R$ 19,90","R$ 14,49", -27%
https://www.farmaciarosario.com.br//elastico-kids-fio-de-telefone-5unidades,"R$ 5,34","R$ 5,34",
https://www.farmaciarosario.com.br//hidratante-melancia-dia-a-dia-labotrat-190ml,"R$ 29,32","R$ 29,32",
https://www.farmaciarosario.com.br//mousse-hidratante-blue-b-intensa-100g,"R$ 50,00","R$ 50,00",
https://www.farmaciarosario.com.br//nivea-bath-care-oleo-de-banho-200ml,"R$ 39,19","R$ 26,43", -33%
https://www.farmaciarosario.com.br//xuxinha-de-cetim-premium-preto,"R$ 15,62","R$ 15,62",
https://www.farmaciarosario.com.br//calamyn-locao-120ml,"R$ 34,04","R$ 34,04",
https://www.farmaciarosario.com.br//creme-hidratante-instance-maos-amora-silvestre-30g,"R$ 21,90","R$ 21,90",
https://www.farmaciarosario.com.br//leite-hidratante-paixao-sedutora-200ml,"R$ 8,90","R$ 8,90",
https://www.farmaciarosario.com.br//elastico-bellesa-meia-gatinha-sortido-3unidades,"R$ 5,34","R$ 5,34",
https://www.farmaciarosario.com.br//dermaex-oleo-corporal-girassol-100ml,"R$ 55,60","R$ 55,60",
https://www.farmaciarosario.com.br//dermaex-oleo-corporal-girassol-200ml,"R$ 55,60","R$ 55,60",
https://www.farmaciarosario.com.br//oleo-corporal-sveda-amendoas-com-coco-100ml,"R$ 10,90","R$ 9,81", -10%
https://www.farmaciarosario.com.br//tiara-kids-pom-pom-1unidade,"R$ 7,14","R$ 7,14",
https://www.farmaciarosario.com.br//elastico-silicone-marrom-grosso-50unidades,"R$ 2,02","R$ 2,02",
https://www.farmaciarosario.com.br//leite-hidratante-paixao-romantica-200ml,"R$ 8,90","R$ 8,90",
https://www.farmaciarosario.com.br//elastico-kids-pom-pom-pequeno-1unidade,"R$ 5,34","R$ 5,34",
https://www.farmaciarosario.com.br//creme-davene-hidratante-leite-de-aveia-classico-180ml,"R$ 8,49","R$ 8,49",
https://www.farmaciarosario.com.br//oleo-corporal-sveda-amendoas-com-avela-100ml,"R$ 11,99","R$ 10,79", -10%
https://www.farmaciarosario.com.br//tic-tac-sveda-hair-pequeno-preto-6unidades,"R$ 3,10","R$ 3,10",
https://www.farmaciarosario.com.br//hidratante-blue-b-com-enxague-200g,"R$ 40,00","R$ 40,00",
https://www.farmaciarosario.com.br//creme-hidratante-instance-corporal-baunilha-400ml,"R$ 48,90","R$ 48,90",
https://www.farmaciarosario.com.br//elastico-silicone-colorido-grosso-50unidades,"R$ 2,02","R$ 2,02",
https://www.farmaciarosario.com.br//creme-davene-hidratante-leite-de-aveia-intensa-180ml,"R$ 8,90","R$ 8,90",
https://www.farmaciarosario.com.br//oleo-paixao-romantica-200ml,"R$ 19,90","R$ 19,90",
https://www.farmaciarosario.com.br//elastico-meia-collors-4unidades,"R$ 4,61","R$ 4,61",
https://www.farmaciarosario.com.br//tiara-kids-gatinha-glitter-1unidade,"R$ 5,76","R$ 5,76",
https://www.farmaciarosario.com.br//elastico-silicone-fluorescente,"R$ 1,87","R$ 1,87",
https://www.farmaciarosario.com.br//tiara-bellesa-kids-diversos,"R$ 12,53","R$ 12,53",
https://www.farmaciarosario.com.br//elastico-kids-meia-maria-chica-2unidades,"R$ 11,10","R$ 11,10",
https://www.farmaciarosario.com.br//creme-esfoliante-blue-b-natural-150g,"R$ 40,00","R$ 40,00",
https://www.farmaciarosario.com.br//elastico-kids-laco-gatinha-1unidade,"R$ 9,66","R$ 9,66",
https://www.farmaciarosario.com.br//cetaphil-locao-hidratante-optimal-237ml,"R$ 99,99","R$ 99,99",
https://www.farmaciarosario.com.br//oleo-corporal-sveda-amendoas-com-baunilha-100ml,"R$ 11,99","R$ 10,79", -10%
https://www.farmaciarosario.com.br//elastico-kids-colorido-pequeno-6unidades,"R$ 4,61","R$ 4,61",
https://www.farmaciarosario.com.br//elastico-kids-preto-pequeno-6unidades,"R$ 4,61","R$ 4,61",
https://www.farmaciarosario.com.br//elastico-meia-cor-pastel-6unidades,"R$ 4,61","R$ 4,61",
https://www.farmaciarosario.com.br//hidratante-blue-b-corporal-200g,"R$ 40,00","R$ 40,00",
https://www.farmaciarosario.com.br//creme-davene-hidratante-leite-de-aveia-mel-puro180ml,"R$ 8,90","R$ 8,90",
https://www.farmaciarosario.com.br//grampo-p-cabelo-no-5-preto-60unidades,"R$ 6,24","R$ 4,90", -21%
https://www.farmaciarosario.com.br//leite-hidratante-monange-flor-de-cerejeira-200ml,"R$ 7,50","R$ 7,50",
https://www.farmaciarosario.com.br//oleo-paixao-amendoas-com-macadamia-100ml,"R$ 11,20","R$ 11,20",
https://www.farmaciarosario.com.br//vasenol-geleia-de-vaselina-100g,"R$ 32,99","R$ 29,49", -11%
https://www.farmaciarosario.com.br//piranha-ricca-media-curva,"R$ 8,69","R$ 8,69",
https://www.farmaciarosario.com.br//oleo-sveda-momentos-ameixa-240ml,"R$ 39,90","R$ 35,91", -10%
https://www.farmaciarosario.com.br//oleo-paixao-sedutora-200ml,"R$ 19,90","R$ 19,90",
https://www.farmaciarosario.com.br//leite-hidratante-paixao-flor-de-lotus-com-blueberry-200ml,"R$ 12,49","R$ 12,49",
https://www.farmaciarosario.com.br//triane-oleo-corporal-girassol-100ml,"R$ 18,90","R$ 10,47", -45%
https://www.farmaciarosario.com.br//cetaphil-locao-hidratante-corpo-e-rosto-59ml,"R$ 29,90","R$ 29,90",
https://www.farmaciarosario.com.br//cetaphil-espuma-de-limpeza-facial-suave-236ml,"R$ 79,90","R$ 70,78", -11%
https://www.farmaciarosario.com.br//piranha-ricca-classic-mini-1-5-4-unidades,"R$ 9,75","R$ 9,75",
https://www.farmaciarosario.com.br//sebo-de-carneiro-fashion-ureia-10-200ml,"R$ 15,90","R$ 15,90",
https://www.farmaciarosario.com.br//oleo-corporal-sveda-amendoas-com-argan-100ml,"R$ 10,90","R$ 9,81", -10%
https://www.farmaciarosario.com.br//creme-davene-hidratante-leite-de-aveia-oleo-de-coco-180ml,"R$ 8,90","R$ 8,90",
https://www.farmaciarosario.com.br//eucerin-ph5-locao-hidratante-corporal-pump-400ml,"R$ 119,90","R$ 119,90",
https://www.farmaciarosario.com.br//creme-hidratante-instance-desodorante-intenso-corporal-frutas-vermelhas-200ml,"R$ 30,90","R$ 30,90",
https://www.farmaciarosario.com.br//creme-hidratante-instance-corporal-lavanda-400ml,"R$ 48,90","R$ 48,90",
https://www.farmaciarosario.com.br//creme-hidratante-instance-corporal-castanha-400ml,"R$ 48,90","R$ 48,90",
https://www.farmaciarosario.com.br//xuxinha-de-cetim-premium,"R$ 15,62","R$ 15,62",
https://www.farmaciarosario.com.br//creme-hidratante-instance-corporal-frutas-vermelhas-400ml,"R$ 48,90","R$ 48,90",
https://www.farmaciarosario.com.br//locao-hidratante-johnson-johnson-daily-care-lavanda-e-camomila-200ml,"R$ 17,99","R$ 13,59", -24%
https://www.farmaciarosario.com.br//locao-hidratante-skala-acai-400ml,"R$ 9,68","R$ 9,68",
https://www.farmaciarosario.com.br//sensifemi-pomada-30g,"R$ 69,42","R$ 69,42",
https://www.farmaciarosario.com.br//locao-hidratante-sveda-crazy-passion-500ml,"R$ 18,69","R$ 16,82", -10%
https://www.farmaciarosario.com.br//elastico-bellesa-silicone-fluorescente-75unidades,"R$ 1,87","R$ 1,87",
https://www.farmaciarosario.com.br//locao-hidratante-sveda-for-men-500ml,"R$ 18,69","R$ 16,82", -10%
https://www.farmaciarosario.com.br//elastico-silicone-fluorescente-grosso-50unidades,"R$ 2,02","R$ 2,02",
https://www.farmaciarosario.com.br//tiara-bellesa-kids-micanga-1unidade,"R$ 12,53","R$ 12,53",
https://www.farmaciarosario.com.br//tic-tac-kids-sortidos-6unidades,"R$ 4,90","R$ 4,90",
https://www.farmaciarosario.com.br//elastico-silicone-transparente-grosso-50unidades,"R$ 2,02","R$ 2,02",
https://www.farmaciarosario.com.br//leite-hidratante-monange-flor-de-lavanda-200ml,"R$ 8,99","R$ 8,00", -11%
https://www.farmaciarosario.com.br//locao-hidratante-giovanna-baby-sweet-peach-200ml,"R$ 23,20","R$ 23,20",
https://www.farmaciarosario.com.br//elastico-kids-marrom-pequeno-6unidades,"R$ 4,61","R$ 4,61",
https://www.farmaciarosario.com.br//locao-hidratante-sveda-morango-e-champagne-500ml,"R$ 18,69","R$ 16,82", -10%
https://www.farmaciarosario.com.br//leite-hidratante-paixao-radiante-felicidade-200ml,"R$ 8,90","R$ 8,90",
https://www.farmaciarosario.com.br//oleo-de-amendoas-puro-adv-100ml,"R$ 25,95","R$ 25,95",
https://www.farmaciarosario.com.br//nivea-body-milk-pele-extra-seca-200ml,"R$ 15,80","R$ 13,42", -15%
https://www.farmaciarosario.com.br//creme-hidratante-ureia-10-oaz-300ml,"R$ 45,38","R$ 45,38",
https://www.farmaciarosario.com.br//vaselina-soliva-adv-15g,"R$ 7,99","R$ 7,30", -8.6%
https://www.farmaciarosario.com.br//fisiocalm-240ml,"R$ 115,49","R$ 115,49",
https://www.farmaciarosario.com.br//doctar-creme-100ml,"R$ 74,95","R$ 74,95",
https://www.farmaciarosario.com.br//creme-hidratante-maos-dona-graciosa-60g,"R$ 26,83","R$ 24,15", -10%
https://www.farmaciarosario.com.br//locao-hidratante-skala-amendoas-doce-400ml,"R$ 8,10","R$ 8,10",
https://www.farmaciarosario.com.br//nivea-body-softy-milk-pele-seca-200ml,"R$ 15,80","R$ 13,42", -15%
https://www.farmaciarosario.com.br//piranha-ricca-classica,"R$ 7,90","R$ 7,90",
https://www.farmaciarosario.com.br//creme-hidratante-instance-corporal-amora-silvestre-400ml,"R$ 48,90","R$ 48,90",
https://www.farmaciarosario.com.br//umidita-locao-hidratante-500ml,"R$ 135,99","R$ 114,25", -16%
https://www.farmaciarosario.com.br//elastico-meia-colorido-6unidades,"R$ 4,61","R$ 4,61",
https://www.farmaciarosario.com.br//locao-hidratante-sveda-love-sick-500ml,"R$ 18,69","R$ 16,82", -10%
https://www.farmaciarosario.com.br//bepantriz-derma-solucao-50ml,"R$ 25,90","R$ 25,90",
https://www.farmaciarosario.com.br//elastico-de-cabelo-3mm-20unidades,"R$ 10,45","R$ 10,45",
https://www.farmaciarosario.com.br//vaselina-solida-rioquimica-90g,"R$ 22,90","R$ 21,01", -8.3%
https://www.farmaciarosario.com.br//oleo-paixao-tentadora-100ml,"R$ 13,99","R$ 13,99",
https://www.farmaciarosario.com.br//creme-davene-hidratante-leite-de-aveia-hipoalergico-180ml,"R$ 8,90","R$ 8,90",
https://www.farmaciarosario.com.br//nivea-body-softy-milk-pele-seca-400ml,"R$ 22,00","R$ 22,00",
https://www.farmaciarosario.com.br//leite-hidratante-paixao-baunilha-com-cereja-200ml,"R$ 12,49","R$ 12,49",
https://www.farmaciarosario.com.br//elastico-bellesa-silicone-preto-75unidades,"R$ 1,87","R$ 1,87",
https://www.farmaciarosario.com.br//oleo-corporal-sveda-amendoas-com-colageno-100ml,"R$ 11,90","R$ 10,71", -10%
https://www.farmaciarosario.com.br//elastico-bellesa-silicone-colorido-75unidades,"R$ 1,87","R$ 1,87",
https://www.farmaciarosario.com.br//elastico-de-cabelo-reto-16unidades,"R$ 13,55","R$ 13,55",
https://www.farmaciarosario.com.br//farmax-oleo-corporal-girassol-100ml,"R$ 14,90","R$ 14,90",
https://www.farmaciarosario.com.br//nivea-hidratante-banho-milk-250ml,"R$ 30,49","R$ 30,49",
https://www.farmaciarosario.com.br//locao-hidratante-sveda-sportive-500ml,"R$ 18,69","R$ 16,82", -10%
https://www.farmaciarosario.com.br//triane-oleo-cicatrizante-girassol-100ml,"R$ 11,49","R$ 10,34", -10%
https://www.farmaciarosario.com.br//creme-davene-hidratante-leite-de-aveia-oleo-amendoas-180ml,"R$ 8,90","R$ 8,90",
https://www.farmaciarosario.com.br//eucerin-ph5-locao-hidratante-corporal-250ml,"R$ 68,99","R$ 68,99",
https://www.farmaciarosario.com.br//locao-dove-hidratante-corporal-manteiga-de-karite-e-baunilha-400ml,"R$ 18,99","R$ 16,39", -14%
https://www.farmaciarosario.com.br//xuxinha-de-cetim-premium-rosa,"R$ 15,62","R$ 15,62",
https://www.farmaciarosario.com.br//sveda-solar-gel-pos-sol-125g,"R$ 24,95","R$ 18,53", -26%
https://www.farmaciarosario.com.br//oleo-de-amendoas-farmax-100ml,"R$ 7,99","R$ 7,99",
https://www.farmaciarosario.com.br//tiara-bellesa-meia-gatinha-1unidade,"R$ 5,34","R$ 5,34",
https://www.farmaciarosario.com.br//manteiga-corporal-granado-calendula-200g,"R$ 55,27","R$ 55,27",
https://www.farmaciarosario.com.br//elastico-kids-gatinha-pequeno,"R$ 5,34","R$ 5,34",
https://www.farmaciarosario.com.br//elastico-kids-pom-pom-grande-1unidade,"R$ 10,37","R$ 10,37",
https://www.farmaciarosario.com.br//hidratante-maracuja-dia-a-dia-labotrat-190ml,"R$ 29,32","R$ 29,32",
https://www.farmaciarosario.com.br//elastico-silicone-transparente-75unidades,"R$ 1,87","R$ 1,87",
https://www.farmaciarosario.com.br//body-splash-acqua-lounge-cashmere-200ml,"R$ 39,90","R$ 39,90",
https://www.farmaciarosario.com.br//perfume-cabotine-gres-femme-50ml,"R$ 111,00","R$ 111,00",
