,ids
13882,96709
13883,546760
13884,97760
13885,847090
13886,941330
13887,103455
13888,100243
13889,97896
13890,34590
13891,611670
13892,113911
13893,119440
13894,118716
13895,118719
13896,99424
13897,814630
13898,827440
13899,100529
13900,103589
13901,103811
13902,102871
13903,97895
13904,846630
13905,847050
13906,161900
13907,119137
13908,109909
13909,99871
13910,814640
13911,104713
13912,104805
13913,99246
13914,111376
13915,116481
13916,118053
13917,879780
13918,111790
13919,108760
13920,108899
13921,114502
13922,99583
13923,108421
13924,477380
13925,480870
13926,399860
13927,407580
13928,867670
13929,100595
13930,101363
13931,106752
13932,113138
13933,110389
13934,114686
13935,97160
13936,97279
13937,95615
13938,108361
13939,119892
13940,106066
13941,101367
13942,113513
13943,111748
13944,112567
13945,96107
13946,506370
13947,847190
13948,102832
13949,103339
13950,103654
13951,113428
13952,114953
13953,95902
13954,96137
13955,111133
13956,116150
13957,118223
13958,468800
13959,10000075
13960,804670
13961,852450
13962,108771
13963,120273
13964,112507
13965,116582
13966,110048
13967,108893
13968,110842
13969,96803
13970,878890
13971,579690
13972,98041
13973,892010
13974,63910
13975,111747
13976,474560
13977,414440
13978,114131
13979,112264
13980,105405
13981,110606
13982,111149
13983,101757
13984,646890
13985,100727
13986,112412
13987,99355
13988,100842
13989,97662
13990,96169
13991,100532
13992,101357
13993,113947
13994,109684
13995,99585
13996,111127
13997,659260
13998,675240
13999,414420
14000,811760
14001,706460
14002,100527
14003,105648
14004,103664
14005,105098
14006,107327
14007,114051
14008,109982
14009,97312
14010,99588
14011,528110
14012,506390
14013,106629
14014,101794
14015,104023
14016,106748
14017,114150
14018,110603
14019,97159
14020,96721
14021,108132
14022,111248
14023,115448
14024,525700
14025,488640
14026,104972
14027,106892
14028,113230
14029,110047
14030,98291
14031,116809
14032,664990
14033,672700
14034,530880
14035,933640
14036,10000842
14037,102152
14038,104712
14039,104709
14040,101441
14041,116973
14042,120160
14043,99359
14044,96808
14045,659250
14046,108353
14047,107560
14048,699140
14049,646860
14050,653870
14051,103665
14052,102585
14053,97844
14054,96078
14055,838850
14056,86590
14057,489330
14058,474570
14059,116153
14060,116531
14061,118052
14062,104983
14063,101788
14064,111129
14065,111198
14066,96814
14067,97025
14068,883490
14069,699960
14070,524090
14071,115098
14072,99364
14073,102141
14074,108895
14075,111130
14076,96816
14077,100997
14078,664690
14079,97313
14080,96079
14081,96168
14082,931710
14083,111634
14084,108345
14085,462090
14086,109981
14087,102025
14088,106116
14089,101364
14090,956640
14091,816890
14092,915970
14093,113630
14094,119867
14095,119744
14096,109814
14097,111128
14098,97311
14099,115543
14100,107559
14101,119743
14102,112668
14103,104807
14104,101791
14105,102008
14106,96815
14107,883510
14108,100528
14109,100693
14110,102766
14111,97278
14112,97308
14113,96167
14114,899270
14115,846980
14116,107979
14117,108158
14118,104387
14119,112358
14120,110402
14121,99169
14122,99395
14123,105156
14124,105410
14125,108897
14126,106065
14127,101740
14128,103661
14129,102608
14130,97271
14131,97779
14132,918060
14133,108133
14134,108419
14135,475280
14136,635000
14137,113579
14138,112341
14139,118429
14140,109980
14141,110424
14142,101793
14143,105757
14144,105960
14145,111151
14146,101091
14147,101361
14148,101755
14149,647720
14150,102546
14151,103037
14152,97378
14153,99718
14154,99587
14155,97846
14156,95479
14157,847110
14158,847280
14159,34610
14160,111842
14161,108076
14162,201910
14163,631490
14164,116537
14165,118949
14166,113514
14167,102147
14168,105720
14169,968230
14170,100900
14171,95856
14172,111603
14173,108356
14174,417870
14175,113270
14176,109908
14177,98293
14178,95616
14179,111200
14180,120270
14181,535010
14182,552760
14183,101639
14184,102023
14185,102138
14186,105712
14187,105874
14188,104714
14189,104711
14190,106874
14191,114126
14192,97162
14193,98070
14194,98114
14195,98739
14196,728570
14197,817060
14198,830150
14199,111846
14200,114955
14201,480850
14202,624710
14203,114289
14204,117109
14205,112407
14206,115926
14207,116534
14208,118750
14209,110390
14210,104808
14211,102280
14212,875460
14213,568090
14214,10000112
14215,97845
14216,98039
14217,95635
14218,937020
14219,111438
14220,111602
14221,111847
14222,108358
14223,115011
14224,115235
14225,422570
14226,104266
14227,104262
14228,116897
14229,119745
14230,115929
14231,116186
14232,112780
14233,99394
14234,102140
14235,106137
14236,111124
14237,546730
14238,555920
14239,664710
14240,664730
14241,100541
14242,103655
14243,103049
14244,114891
14245,317802
14246,117486
14247,104963
14248,108896
14249,105721
14250,96624
14251,96855
14252,857200
14253,867540
14254,535020
14255,533840
14256,103340
14257,102798
14258,915680
14259,111889
14260,111870
14261,114954
14262,377732
14263,453490
14264,422540
14265,119288
14266,119587
14267,115939
14268,118748
14269,105966
14270,111199
14271,101182
14272,106621
14273,106753
14274,106764
14275,874170
14276,855150
14277,654630
14278,103662
14279,102594
14280,97381
14281,95741
14282,96218
14283,96297
14284,836980
14285,10002884
14286,373231
14287,104214
14288,113628
14289,112781
14290,101838
14291,102453
14292,108892
14293,964870
14294,686950
14295,806000
14296,648610
14297,10000274
14298,911830
14299,111890
14300,489700
14301,114682
14302,115007
14303,115010
14304,153478
14305,313548
14306,466960
14307,107111
14308,116895
14309,115928
14310,109815
14311,98740
14312,99366
14313,99391
14314,102452
14315,105711
14316,106102
14317,97034
14318,101713
14319,106898
14320,869390
14321,804350
14322,805990
14323,663460
14324,95643
14325,915960
14326,10005941
14327,10014276
14328,100190
14329,102678
14330,105710
14331,105713
14332,114227
14333,111807
14334,113137
14335,109683
14336,97847
14337,97906
14338,99360
14339,107976
14340,111150
14341,116369
14342,675050
14343,585430
14344,10012238
14345,935020
14346,10014267
14347,100598
14348,102450
14349,102671
14350,102802
14351,105719
14352,105718
14353,104090
14354,117554
14355,119891
14356,120269
14357,116339
14358,116796
14359,119054
14360,98987
14361,99386
14362,111152
14363,106854
14364,873360
14365,937190
14366,648600
14367,664700
14368,10000082
14369,100897
14370,97910
14371,98113
14372,937010
14373,847100
14374,10009370
14375,10011102
14376,114995
14377,102676
14378,102799
14379,103054
14380,105714
14381,103663
14382,101365
14383,112408
14384,114539
14385,96837
14386,98922
14387,98805
14388,95609
14389,116871
14390,119752
14391,675250
14392,468220
14393,10000081
14394,10002883
14395,100192
14396,102672
14397,106366
14398,102167
14399,105308
14400,105498
14401,105723
14402,105722
14403,103450
14404,103453
14405,113103
14406,113222
14407,110423
14408,114959
14409,115294
14410,109524
14411,97027
14412,97644
14413,97984
14414,96582
14415,96809
14416,95610
14417,95637
14418,95870
14419,111635
14420,118031
14421,95305
14422,656910
14423,663450
14424,674150
14425,675070
14426,417900
14427,417980
14428,555180
14429,410030
14430,937240
14431,10007656
14432,10010252
14433,10014225
14434,102677
14435,102800
14436,105351
14437,104263
14438,104415
14439,103454
14440,104510
14441,111891
14442,112263
14443,112672
14444,110391
14445,115296
14446,109682
14447,99385
14448,99443
14449,98924
14450,98925
14451,99281
14452,96129
14453,96155
14454,96128
14455,331414
14456,116964
14457,115944
14458,833420
14459,846120
14460,10003016
14461,10006041
14462,10011103
14463,107978
14464,114952
14465,114960
14466,114980
14467,150258
14468,465850
14469,610650
14470,104092
14471,112406
14472,112676
14473,115667
14474,116338
14475,117875
14476,112975
14477,99368
14478,104858
14479,108879
14480,106112
14481,106121
14482,106100
14483,106101
14484,110556
14485,96806
14486,101709
14487,101708
14488,106376
14489,106618
14490,106877
14491,964860
14492,804390
14493,10000011
14494,100365
14495,100381
14496,100597
14497,100758
14498,100839
14499,100834
14500,103278
14501,102520
14502,97282
14503,97941
14504,97983
14505,95866
14506,96262
14507,937030
14508,10008549
14509,10001688
14510,10014254
14511,111247
14512,108035
14513,108083
14514,114958
14515,114982
14516,115421
14517,115420
14518,115433
14519,331406
14520,150240
14521,417730
14522,114151
14523,116962
14524,112405
14525,116156
14526,98921
14527,99425
14528,109644
14529,105715
14530,106119
14531,111197
14532,101710
14533,937200
14534,805170
14535,805150
14536,532470
14537,535520
14538,546790
14539,815720
14540,827450
14541,10000383
14542,100689
14543,102626
14544,102680
14545,102891
14546,95641
14547,913270
14548,10009369
14549,10004114
14550,10004201
14551,108078
14552,115013
14553,115189
14554,150029
14555,439660
14556,117555
14557,115931
14558,109812
14559,101789
14560,109292
14561,110699
14562,96332
14563,96593
14564,96692
14565,95790
14566,95865
14567,4940
14568,675080
14569,552780
14570,552790
14571,555190
14572,555930
14573,988290
14574,811560
14575,937110
14576,846130
14577,10002901
14578,10000462
14579,10010146
14580,10010345
14581,10012233
14582,111380
14583,108772
14584,489120
14585,114961
14586,115009
14587,114968
14588,114976
14589,115171
14590,115436
14591,115530
14592,115532
14593,367214
14594,465870
14595,478420
14596,418430
14597,119747
14598,116787
14599,116795
14600,119058
14601,113166
14602,110388
14603,99279
14604,99200
14605,104965
14606,105355
14607,102139
14608,109521
14609,109685
14610,105709
14611,105733
14612,105727
14613,105908
14614,106113
14615,106115
14616,106099
14617,96584
14618,101712
14619,106762
14620,106853
14621,106989
14622,988230
14623,867530
14624,869380
14625,869480
14626,800610
14627,805160
14628,560230
14629,809560
14630,811570
14631,664720
14632,10000003
14633,10000290
14634,10000313
14635,100836
14636,100893
14637,103652
14638,103842
14639,102514
14640,100194
14641,95936
14642,95937
14643,96255
14644,95644
14645,912080
14646,915660
14647,842440
14648,10009561
14649,10004054
14650,10006028
14651,10005720
14652,10004115
14653,10004213
14654,10000878
14655,10000874
14656,10011545
14657,10014028
14658,10015011
14659,10015010
14660,502480
14661,115531
14662,331392
14663,439650
14664,624740
14665,415350
14666,422560
14667,104091
14668,113633
14669,111994
14670,112400
14671,116516
14672,116782
14673,116789
14674,118720
14675,112782
14676,112976
14677,112979
14678,98923
14679,99280
14680,99282
14681,101963
14682,109165
14683,109645
14684,105653
14685,105650
14686,106103
14687,96583
14688,96805
14689,97026
14690,97023
14691,106865
14692,106867
14693,964880
14694,574990
14695,10000171
14696,10000279
14697,10000461
14698,102670
14699,102706
14700,97865
14701,95774
14702,96068
14703,96261
14704,905340
14705,919650
14706,937120
14707,846100
14708,10009374
14709,10009368
14710,10002791
14711,10002795
14712,10002889
14713,10002897
14714,10008381
14715,10008786
14716,10001371
14717,10001871
14718,10006188
14719,10004254
14720,10004271
14721,10004189
14722,10004221
14723,10000662
14724,10013167
14725,10013901
14726,10013904
14727,10014041
14728,100125
14729,102803
14730,102797
14731,106106
14732,106120
14733,106118
14734,101969
14735,101912
14736,101962
14737,105313
14738,105319
14739,105357
14740,105647
14741,105726
14742,105724
14743,103146
14744,66842
14745,106866
14746,107389
14747,113290
14748,113890
14749,114228
14750,111896
14751,111923
14752,108891
14753,112674
14754,112675
14755,112977
14756,99278
14757,96341
14758,96343
14759,96585
14760,97024
14761,97035
14762,97022
14763,937180
14764,937250
14765,869370
14766,673930
14767,805980
14768,555910
14769,811990
14770,418820
14771,454700
14772,454790
14773,465840
14774,584110
14775,584120
14776,10000085
14777,809610
14778,813110
14779,817050
14780,815750
14781,818710
14782,815730
14783,10010630
14784,10010635
14785,10010725
14786,10012237
14787,915670
14788,835470
14789,839140
14790,10005350
14791,10001908
14792,10002217
14793,10002276
14794,10002898
14795,10002887
14796,10002899
14797,10002909
14798,10003379
14799,10001494
14800,10001602
14801,10001687
14802,10001745
14803,10005523
14804,10005678
14805,10007443
14806,10007522
14807,10004196
14808,10004220
14809,10004250
14810,10004185
14811,10004187
14812,10004200
14813,10004249
14814,10010347
14815,10013324
14816,10013330
14817,10013410
14818,10013571
14819,10013903
14820,10014126
14821,10014215
14822,10014239
14823,10014418
14824,100124
14825,100488
14826,100485
14827,100487
14828,100513
14829,100517
14830,100514
14831,100516
14832,100652
14833,102492
14834,102465
14835,102518
14836,102544
14837,102681
14838,102682
14839,102683
14840,102964
14841,106104
14842,106109
14843,106110
14844,106117
14845,106107
14846,101961
14847,101975
14848,105310
14849,105353
14850,105359
14851,105320
14852,105461
14853,105606
14854,105654
14855,105717
14856,105753
14857,105732
14858,104190
14859,104508
14860,104540
14861,100835
14862,100901
14863,106859
14864,106863
14865,106864
14866,106868
14867,106869
14868,106872
14869,106897
14870,113288
14871,113304
14872,113291
14873,113678
14874,113891
14875,114020
14876,109164
14877,112411
14878,112779
14879,113221
14880,113218
14881,110365
14882,114971
14883,114957
14884,114969
14885,115036
14886,115051
14887,115046
14888,115052
14889,115298
14890,109813
14891,109858
14892,96945
14893,97036
14894,97377
14895,97698
14896,97697
14897,96608
14898,96586
14899,98926
14900,95857
14901,95858
14902,107920
14903,107919
14904,108337
14905,108338
14906,111132
14907,936970
14908,937260
14909,957150
14910,981820
14911,685050
14912,704120
14913,804380
14914,805680
14915,532450
14916,532420
14917,537490
14918,550630
14919,812150
14920,812070
14921,454720
14922,467090
14923,578820
14924,392286
14925,404590
14926,582210
14927,586530
14928,582220
14929,601010
14930,615010
14931,10009327
14932,10009379
14933,10009382
14934,10009564
14935,10009568
14936,10009753
14937,10009757
14938,10009820
14939,10000080
14940,10000083
14941,10000008
14942,10000034
14943,815740
14944,10010582
14945,10010654
14946,10010637
14947,10010644
14948,10010663
14949,10011030
14950,10011027
14951,10011028
14952,10011112
14953,631850
14954,10011805
14955,10011871
14956,10011801
14957,10011872
14958,937100
14959,10011315
14960,10011480
14961,10008382
14962,10008386
14963,831270
14964,831180
14965,10002797
14966,10006438
14967,10002882
14968,10002888
14969,10002902
14970,10002905
14971,10002890
14972,10002908
14973,10002910
14974,10002912
14975,10002903
14976,10002904
14977,10002907
14978,10003380
14979,10008796
14980,10008827
14981,10001221
14982,10001223
14983,10001366
14984,10001370
14985,10001399
14986,10001365
14987,10001368
14988,10001600
14989,10001689
14990,10001716
14991,10001714
14992,10001720
14993,10001717
14994,10001721
14995,10004190
14996,10004192
14997,10004195
14998,10004212
14999,10004222
15000,10004251
15001,10004253
15002,10004255
15003,10004191
15004,10004193
15005,10004202
15006,10004211
15007,10004214
15008,10004248
15009,10004252
15010,10001746
15011,10001747
15012,10001686
15013,10001718
15014,10001771
15015,10000505
15016,10000814
15017,10000904
15018,10010220
