productName,brand,link,description,skuId,ean,Price,ListPrice,PriceWithoutDiscount,IsAvailable
Óleo Johnson's Baby 200ml,Johnson e Johnson,https://www.drogariasaopaulo.com.br/oleo-johnsons-baby-200ml/p,"O que é e para que serve?  \r\nCom uma fórmula suave, que retém 10x mais a hidratação natural da pele*, o Óleo Hidratante Johnson's® Baby, 200mlé ideal para massagear e relaxar seu bebê, formando uma barreira protetora que deixa a pele hidratada e suave. Desenvolvido com óleo de alta qualidade para manter a hidratação natural da pele. Possui fórmula transparente e emoliente que amacia, sendo suave para todas as idades. Dermatologicamente testado. Fórmula com suavidade comprovada, desenvolvida especialmente para a pele do bebê.\r\n*Quando aplicado na pele úmida e comparado a uma loção hidratante aplicada na pele seca.\r\n \r\nBenefícios e diferenciais\r\nForma uma barreira protetora que hidrata a pele.\r\nLivre de corantes, parabenos e ftalatos.\r\nTestado por dermatologistas.\r\nFórmula com suavidade comprovada, ideal para a pele do bebê.\r\n \r\nComo usar\r\nPara abrir, pressione a tampa para baixo e, mantendo-a pressionada, gire para a esquerda. Para fechar, gire para direita. Coloque uma pequena quantidade do produto na mão e massageie suavemente, com movimentos circulares, a pele do bebê.\r\n \r\nIndicações de uso: Seguro para todas as idades\r\n \r\nComposição\r\nParaffinum Liquidum, Parfum (Amyl Cinnamal, Benzyl Alcohol, Benzyl Benzoate, Citronellol, Geraniol, d-Limonene, Linalool), Tocopheryl Acetate.\r\n \r\nPrecauções\r\nMantenha fora do alcance de crianças. Conservar em local fresco, seco e ao abrigo da luz solar direta. Deve ser aplicado por adulto ou sob sua supervisão. Não usar na pele irritada ou lesionada. Em caso de irritação, suspender o uso e procurar um médico. Evitar contato com mucosas e os olhos. Caso o produto entre em contato com o olho, lavar com água corrente em abundância e procurar um médico.",202487,7891010877613,55.49,61.39,55.49,true
Kit Protetor Solar Corporal Helioderm Suncare FPS50 200ml + 150ml,Helioderm,https://www.drogariasaopaulo.com.br/kit-protetor-solar-corporal-helioderm-suncare-fps50-200ml---150ml/p,Kit Protetor Solar Corporal Helioderm Suncare FPS50 200ml + 150ml,795330,7896331707632,47.59,67.99,47.59,true
Creme Milagroso 3 em 1 L'Oréal Paris Elseve Cachos Longos dos Sonhos 500ml,Elseve,https://www.drogariasaopaulo.com.br/creme-para-pentear-elseve-3-em-1-cachos-dos-sonhos-500ml/p,"Sonha com cachos longos, fortes e definidos? O Creme Milagroso 3-em-1 de Elseve é seu aliado para nutrir e selar os cachos até as pontas para salvar os últimos 3 cm dos seus cachos1. Definição dos sonhos como um creme para pentear. Transformação dos sonhos como um tratamento intensivo. Desembaraço dos sonhos como um super-condicionador.\n1 Teste instrumental, uso conjunto do shampoo + tratamento nutritivo + creme milagroso 3 em 1.",786241,7899706197526,28.69,28.69,28.69,true
Absorvente Nortuno Sempre Livre Adapt Plus Noite e Dia Seca 32 Unidades,Sempre Livre,https://www.drogariasaopaulo.com.br/absorvente-externo-sempre-livre-adapt-plus-noite-e-dia-seca-johnson-saude/p,"O que é e para que serve? \nUm absorvente externo de fluxo intenso para uso durante o período menstrual.\n\nBenefícios e diferenciais \n- Centro elevado e canais antivazamento que garantem absorção instantânea até dos fluxos mais intensos;\n- Até 10h de proteção contra vazamentos;\n- Máxima* proteção: 5cm mais longo (*comparado com o portfólio de SEMPRE LIVRE®);\n- Formato anatômico que se adapta ao corpo em pé ou deitado;\n- Tecnologia exclusiva que neutraliza odores;\n- Hipoalergênico e Ginecologicamente Testado;\n- Ultra suave: 70% de ingredientes de origem natural e livre de fragrância e corante\n- Cobertura Suave.\n \nComo usar \n1) Retire a fita adesiva central do absorvente e das abas;\n2) Fixe o absorvente no centro da calcinha, ajustando as abas por baixo da mesma. \n\nPrecauções \nTodos os componentes são atóxicos em contato com a pele. Descontinuar o uso em caso de irritação. Não compre se a embalagem estiver violada.",635995,7891010697518,26.99,32.99,26.99,true
Preservativo Jontex Ereção Prolongada 6 Unidades,Jontex,https://www.drogariasaopaulo.com.br/preservativo-jontex-marathon-6-unidades/p,"Novo Jontex Ereção Prolongada permite uma ereção por mais tempo e um prazer ampliado. Ideal para quem deseja ver o dia amanhecer sem perder a disposição do início da noite. \nSeu efeito retardante permite uma ereção prolongada e um prazer ampliado.Este preservativo é lubrificado para que sua relação sexual seja muito melhor e a estimulação seja aumentada; Também ajuda a evitar irritações, pois proporciona uma experiência mais suave e confortável.Jontex é a linha de camisinhas e géis de quem acredita em sexo com envolvimento, nas descobertas e no prazer da intimidade.Graças à sua forma anatômica e parede lisa, o preservativo se encaixa perfeitamente no pênis.Não é testado em animais.O preservativo é o método contraceptivo mais eficaz para prevenir infecções sexualmente transmissíveis, além de uma gravidez indesejada, portanto, seu uso na privacidade é essencial.  \nMODO DE USO: O envelope que contém o preservativo deve ser aberto pelo picote no sentido vertical e somente na hora do uso. Não utilizar objetos cortantes, afiados ou pontiagudos para abrir a embalagem. Colocar o preservativo no pênis assim que ocorrer a ereção, antes de qualquer contato genital ou penetração. Para colocá-lo, leve-o até a extremidade do pênis ereto e aperte a ponta do preservativo de modo a evitar a retenção de ar em seu interior. Desenrolá-lo até a base do pênis. Logo após a ejaculação, quando o pênis ainda estiver ereto,retire-o da vagina vagarosamente, segurando a borda do preservativo para que não haja vazamento de esperma. O produto deve ser utilizado uma única vez e deve ser descartado corretamente logo após o uso, não devendo ser jogado no vaso sanitário. Use um novo preservativo a cada relação sexual.",563145,7896222720382,21.29,21.29,21.29,true
"Hidratante Labial Nivea Melancia Shine Hidratação Profunda 4,8g",Nivea,https://www.drogariasaopaulo.com.br/protetor-labial-nivea-fruity-shine-melancia-48g/p,"NIVEA Hidratante Labial Melancia Shine oferece 24 horas de cuidado e hidratação profunda para seus lábios. Com óleos naturais e livre de óleo mineral, pode ser usado diariamente. O Lip Care Melancia Shine tem um delicioso aroma de melancia e pigmentos brilhantes que dão mais vida aos seus lábios para você arrasar sempre. Para uma cor mais intensa, basta aplicar novas camadas do produto: seu formato em bastão auxilia para uma aplicação uniforme e dispensa o uso do espelho. Testado dermatologicamente, o Protetor Labial Melancia Shine é o item indispensável para ter lábios sempre macios e brilhantes a qualquer hora do dia. Compre agora, receba em casa e brilhe muito.    •\u000124 horas de hidratação profunda   •\u0001Aroma de melancia e pigmentos brilhantes   •\u0001Com óleos de abacate e jojoba de origem natural   •\u0001Embalagem reciclável   •\u0001Dermatologicamente testado   •\u0001Livre de óleo mineral",507369,4005808934980,19.71,21.9,21.9,true
Sabonete em Barra Granado De Glicerina Hortelã 90g,Granado,https://www.drogariasaopaulo.com.br/sabonete-em-barra-granado-de-glicerina-hortela-90g/p,Sabonete em Barra Granado De Glicerina Hortelã 90g,830631,7896512959904,7.49,7.49,7.49,true
Espuma Cremosa para Limpeza Hidratante CeraVe para Pele Normal a Seca 60g,Cerave,https://www.drogariasaopaulo.com.br/espuma-cerave-limpeza-hidratante-pele-nomal-60g/p,Espuma CeraVe Limpeza Hidratante Pele Nomal 60g,796220,7899706211345,35.19,42.99,35.19,true
Protetor Diário Intimus 2 em 1 14 Unidades,Intimus,https://www.drogariasaopaulo.com.br/protetor-diario-intimus-2-em-1-14-unidades/p,"Intimus® é a marca completa no mercado de cuidados femininos, garantindo a proteção e o conforto que você precisa todos os dias. O novo protetor diário Intimus 2 em 1 possui dupla proteção para menstruação e escapes de urina. Com tecnologia de controle de odores, o produto oferece discrição e absorve 2x mais que um protetor diário (comparado ao protetor Intimus Cuidado Diário).",742228,7896007551699,12.79,15.89,12.79,true
Lenços Umedecidos Pampers Higiene Completa 48 Unidades,Pampers,https://www.drogariasaopaulo.com.br/lencos-umedecidos-pampers-higiene-completa-48-unidades/p,"Experimente os lenços Pampers Higiene Completa! Criados para ajudar a eliminar as bactérias* da pele delicada do seu bebê, possuem um design resistente que limpa o corpo de forma mais suave para evitar irritações. Conheça! *Por ação mecânica",727970,7500435172714,10.99,18.29,10.99,true
Oral-B Essential Floss Fio Dental Encerado 50 m,Oral B,https://www.drogariasaopaulo.com.br/fio-dental-oral-b-essential-floss-encerado-50m/p,"Incorporando o uso do fio dental à sua higiene bucal diária você terá muito mais chance de conservar seus dentes e de não precisar usar dentadura no futuro. Com o Fio Dental Oral-b Essential Floss Encerado você terá um ganho alto em sua higiene bucal diária. Produzido com exclusiva tecnologia e materiais especialmente desenvolvidos para assegurar maior resistência ao rompimento e desfiamento. Oferece uma ótima facilidade de inserção e deslizamento entre os dentes, além de suavidade para as gengivas e dedos.",149438,7800005082024,18.49,21.69,18.49,true
Kit Protetor Solar Corporal Helioderm Suncare FPS50 200ml + Protetor Solar Kids FPS50 120ml,Helioderm,https://www.drogariasaopaulo.com.br/kit-protetor-solar-corporal-helioderm-suncare-fps50-200ml---protetor-solar-kids-fps50-120ml/p,Kit Protetor Solar Corporal Helioderm Suncare FPS50 200ml + Protetor Solar Kids FPS50 120ml,795348,330550049000,76.99,76.99,76.99,true
Refil Sabonete Líquido Granado Terrapeutics Calêndula 300ml,Granado,https://www.drogariasaopaulo.com.br/refil-sabonete-liquido-granado-terrapeutics-calendula-300ml/p,Refil Sabonete Líquido Granado Terrapeutics Calêndula 300ml,743097,7896512949899,25.69,25.69,25.69,true
Escova Dental Oral-B Expert Gengiva Sensi 1 Unidade,Oral B,https://www.drogariasaopaulo.com.br/escova-dental-oral-b-expert-gengiva-sensi-1-unidade/p,"Uma escova ultra macia com 9000 pontas de cerdas, para uma limpeza sensível e com proteção especializada todos os dias. Possui uma cabeça compacta e oferece melhor alcance para limpar áreas difíceis. Além disso, apresenta uma tecnologia em suas cerdas, que muda de cor para indicar que chegou a hora de trocar sua escova. Formulada com base na recomendação dos dentistas de escovação pelo menos três vezes ao dia, e de troca da escova a cada 3 meses.  \n\n• 9000 pontas de cerda ultra macia\n\n• Cerda que indicam a hora de trocar\n\n• Expert gengiva sensi\n\n• Proteção de expert todos os dias\n\n• Gengivas mais saudáveis",711187,7500435152648,22.99,22.99,22.99,true
Kit Episol Color Protetor Solar Pele Morena FPS50 Pó Compacto 10g + Protetor Solar Tom 3 Médio 70 FPS 40g,Episol,https://www.drogariasaopaulo.com.br/kit-episol-color-protetor-solar-pele-morena-fps50-po-compacto-10g-protetor-solar-tom-3-medio-70-fps-40g/p,"Episol Color Pó Compacto é uma linha de proteção solar com cor que promove uniformidade da pele e é ideal para reposição da proteção solar ao longo do dia, além de reforçar a maquiagem com disfarce das imperfeições, absorção de suor e oleosidade, com efeito matte e toque seco. O produto está disponível em cinco tonalidades: pele extraclara, clara, morena, morena mais e pele negra, todos com FPS 50.Protetor Solar Epison Color Tom 3 Médio 70 FPS 40g",935129297,7891142204141,194.85,194.85,194.85,true
Leave-In Inoar Miracle Repair 220ml,Inoar,https://www.drogariasaopaulo.com.br/leave-in-inoar-miracle-repair-220ml/p,"Leave-in para cabelos equilibrados. Inoar Miracle Repair repara os fios diariamente, proporcionando brilho intenso.\n\n\n\nO Leave-In Inoar Miracle Repair conta com todo o poder dos óleos em uma linha premium de reparação que confere suavidade e brilho para os cabelos. A linha Miracle Repair conta com Óleo de Marula e o consagrado Óleo de Argan, poderosos antioxidantes que tratam os cabelos diariamente, deixando-os macios, soltos e perfumados.",805220,7908124407008,41.09,43.69,41.09,true
Protetor Solar Quintal Mineral FPS50+ 40g,QUINTAL,https://www.drogariasaopaulo.com.br/protetor-solar-quintal-mineral-fps50--40g/p,"1º Protetor Solar Mineral FPS 50+ com COSMOS Natural da América Latina*. Proteção muito alta contra os raios UVA/UVB, protege da luz visível, não esfarela, não escorre, é resistente à água e ao suor, promove sensação de pele limpa e tem toque seco, não oleoso. Não forma filme branco. \n\nCom uma tecnologia patenteada QUINTAL.LAB, o Protetor Solar Mineral FPS50+ combina os filtros minerais Óxido de Zinco não-nano e Dióxido de Titânio com a Hidroxiapatita, um composto mineral de fosfato de cálcio, não-tóxico e biocompatível. Assim, conseguimos alcançar o FPS50 utilizando exclusivamente filtros minerais, sem perder o sensorial agradável e sem formar filme branco. \n\nAlém da proteção solar mineral, sem filtros químicos, a formulação conta com o Extrato de Selaginella lepidophylla. Conhecida como “planta da ressurreição”, esse poderoso ingrediente ajuda a pele a manter a hidratação. \n\nEco certificado Ecocert COSMOS Natural com 99,9% dos ingredientes de origem natural, o Protetor Solar Mineral FPS50+ é hipoalergênico, dermatologicamente testado e oftalmologicamente testado.  Oferece proteção de amplo espectro (UVA e UVB) e forma filme invisível na pele, sem whitecast. \n\n*baseado no banco de dados COSMOS-standard.\n\n\nBenefícios: \nProtege da luz do sol e da luz visível;\nAlta proteção UVA/UVB;\nResistente à água e ao suor;\nNão forma filme branco;\nProduto não comedogênico;\nProduto hipoalergênico;\nDermatologicamente testado;\nOftalmologicamente testado | Não arde os olhos;\nCOSMOS Natural | 99.9% natural.\n\n\nPor dentro da fórmula: \nDióxido de Titânio + Óxido de Zinco + Hidroxiapatita: Filtros minerais que formam uma barreira física e protegem a pele da luz do sol e da luz visível. Tecnologia patenteada QUINTAL.LAB. Pela primeira vez no Brasil, unimos Óxido de Zinco (ZnO) e Dióxido de Titânio (TiO2) com a Hidroxiapatita, tecnologia patenteada QUINTAL.LAB para alcançar o FPS 50+ a partir de filtros físicos, mantendo o sensorial agradável e sem formar filme branco. \nHidroxiapatita é um composto mineral estável de fosfato de cálcio, não-tóxico e biocompatível. Tem propriedades que elevam a proteção contra os raios UV sem deixar resquícios brancos na pele e promovendo uma textura mais agradável e uniforme.\nÓleo de Urucum: Além de trazer a cor avermelhada natural, o Óleo de Urucum é um hidratante com propriedades antioxidantes, que protegem os tecidos cutâneos e agem sobre os radicais livres, reduzindo os efeitos do envelhecimento precoce. \nExtrato de Selaginella lepidophylla: Conhecida como “planta da ressurreição”, a Selaginella lepidophylla possui capacidade de sobreviver em ambientes extremos através da retenção de umidade. O extrato dessa planta age para aumentar a hidratação, reduzir a perda de água transepidermal e conferir ação anti-inflamatória. \n\n\nTECNOLOGIA PATENTEADA:\nA combinação inovadora de Óxido de Zinco, Dióxido de Titânio e Hidroxiapatita permitiu à QUINTAL alcançar o FPS50+ a partir de filtros físicos, sem formar um filme branco e mantendo o sensorial agradável.\n\n\nEFICÁCIA:\n94% dos participantes relataram que o produto não escorreu com o uso\n87% dos participantes consideram que o produto ficou invisível na pele\n84% dos participantes ficaram com a sensação de pele limpa\n81% dos participantes relataram que o produto não esfarelou com o uso\n81% dos participantes sentiram a pele hidratada após a aplicação\n74% dos participantes perceberam o tom de pele mais uniforme com o uso\n\n*Resultado de testes de apreciabilidade cosmética realizados por laboratório independente em 32 voluntários durante 21 dias, sob a supervisão de dermatologistas. \n\nFPS 51,9 | Proteção Muito Alta\nPA++++ | UVA 17,5\nProteção de amplo espectro UVA e UVB\n*Estudo realizado por laboratório independente em voluntários seguindo o padrão previsto no Protocolo ISO 24444:2010 - Cosmetics — Sun protection test methods — In vivo determination of the sun protection factor (SPF).\n\n\nMODO DE USO:\nAplique abundantemente antes da exposição ao sol. É necessária a reaplicação do produto para manter a sua efetividade. Reaplicar sempre, após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol. Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. Este produto ajuda a prevenir as queimaduras solares. Para crianças menores de 6 (seis) meses, consultar um médico. Este produto não oferece nenhuma proteção contra insolação. Evite exposição prolongada das crianças ao sol. PROTEÇÃO MUITO ALTA. RESISTENTE À ÁGUA/SUOR. \n\nOrientação de aplicação: Este produto é formulado com alta concentração de filtros minerais naturais. Ao aplicar na pele, dedique atenção especial às áreas com pelos para evitar acúmulo residual. Caso isso aconteça, basta limpar com um algodão ou toalha úmida para melhor acabamento. \n\nPRECAUÇÕES:\nUso externo. Em caso de contato com os olhos, enxaguar imediatamente e abundantemente. Mantenha fora do alcance de crianças. Guarde em local seco e ao abrigo de luz solar. Em caso de ingestão acidental procure socorro médico imediatamente.",784931,7908078702945,114.49,139.9,114.49,true
